Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
BARROW,325,425,546,689,863,1074,1294,1541,1813,2107,2423,2762,3136,3527,3921,4312,4642,4954,5244,5505,5738,5942,6072,6119,6163,6205,6245,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARUGH 66/11KV,975,1267,1615,2027,2527,3137,3771,4486,5274,6124,7038,8019,9103,10234,11374,12506,13460,14366,15203,15960,16633,17224,17602,17737,17864,17985,18101,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BARWICK,642,836,1069,1344,1679,2086,2510,2987,3513,4081,4691,5345,6069,6823,7584,8339,8976,9580,10139,10645,11094,11488,11740,11830,11915,11996,12073,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BASLOW ROAD,914,1109,1309,1525,1795,2143,2509,2932,3401,3909,4457,5046,5700,6383,7071,7754,8327,8871,9374,9829,10233,10588,10814,10892,10965,11036,11104,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BATLEY,588,843,1182,1601,2105,2699,3313,3994,4743,5548,6412,7338,8358,9422,10496,11561,12462,13317,14107,14822,15457,16015,16372,16503,16626,16742,16853,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BEAL,225,321,449,607,797,1021,1252,1509,1792,2095,2421,2771,3156,3557,3962,4364,4704,5026,5325,5594,5834,6044,6179,6229,6275,6319,6360,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BEESTON ROYDS 33/11KV,105,156,224,309,412,531,655,792,942,1104,1277,1463,1667,1881,2096,2309,2490,2662,2820,2963,3091,3203,3274,3301,3326,3349,3371,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BEESTON ROYDS 6/7,332,459,623,823,1064,1351,1648,1979,2343,2735,3156,3607,4105,4624,5147,5667,6106,6522,6907,7256,7565,7837,8011,8074,8134,8190,8244,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BEIGHTON,851,1107,1415,1778,2219,2756,3315,3945,4638,5387,6192,7056,8010,9006,10010,11006,11847,12644,13381,14048,14640,15161,15493,15612,15724,15831,15933,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BELLHOUSE ROAD,520,757,1074,1469,1943,2500,3075,3712,4412,5165,5972,6838,7791,8786,9789,10784,11627,12425,13164,13832,14426,14947,15281,15404,15519,15628,15732,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BELMONT AVENUE,692,944,1264,1653,2122,2683,3263,3912,4625,5393,6219,7103,8080,9098,10125,11144,12005,12822,13577,14260,14867,15400,15742,15865,15982,16092,16197,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BELMONT COVERT,32,43,57,74,94,119,145,173,205,238,275,314,357,402,447,492,530,566,599,629,656,679,694,700,705,710,714,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BELTHORPE LANE,93,116,141,169,204,248,293,345,403,465,532,604,684,767,851,935,1005,1071,1133,1188,1238,1281,1309,1319,1328,1337,1345,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BENTLEY,613,824,1088,1406,1791,2253,2732,3268,3858,4495,5178,5911,6719,7563,8414,9259,9972,10648,11274,11839,12342,12783,13066,13168,13264,13355,13442,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BILLET LANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BINBROOK,92,124,163,210,268,337,408,488,576,671,773,883,1003,1129,1256,1382,1489,1590,1683,1768,1843,1908,1951,1966,1980,1994,2007,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BINGLEY 33/11KV,704,894,1115,1370,1681,2066,2467,2921,3423,3965,4548,5174,5866,6588,7317,8040,8648,9226,9760,10244,10673,11050,11291,11376,11456,11533,11607,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BIRKBY,473,667,923,1237,1615,2063,2525,3040,3605,4213,4866,5566,6337,7142,7954,8759,9440,10086,10683,11224,11703,12125,12395,12494,12587,12674,12758,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BLACKBURN MEADOWS 33/11KV,189,269,374,505,662,847,1039,1252,1485,1737,2007,2296,2615,2947,3283,3616,3897,4164,4411,4635,4833,5007,5119,5160,5198,5234,5269,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BLUE BOY STREET,41,73,119,179,249,331,414,506,606,714,829,953,1088,1230,1373,1514,1635,1749,1854,1949,2034,2108,2156,2174,2191,2206,2221,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BOLTON ROAD,502,635,787,962,1177,1442,1719,2033,2381,2756,3159,3593,4072,4573,5077,5578,5999,6399,6769,7104,7401,7662,7829,7888,7943,7996,8047,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BOTTESFORD,783,1085,1474,1951,2525,3208,3914,4702,5567,6499,7500,8573,9756,10990,12235,13470,14515,15505,16420,17248,17984,18631,19045,19195,19337,19470,19599,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRAMHOPE,216,268,325,388,467,565,669,787,918,1059,1212,1375,1556,1746,1936,2126,2285,2436,2576,2702,2814,2913,2976,2998,3018,3038,3057,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRAMLEY,502,740,1061,1463,1944,2508,3090,3735,4443,5204,6020,6895,7858,8863,9877,10883,11735,12542,13288,13964,14563,15090,15428,15553,15669,15779,15884,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRETT STREET,541,795,1137,1565,2077,2678,3298,3985,4740,5551,6421,7353,8380,9451,10532,11604,12512,13372,14168,14888,15527,16089,16449,16582,16706,16823,16935,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRIDGES ROAD,944,1294,1741,2287,2944,3728,4540,5446,6442,7515,8668,9904,11267,12688,14123,15546,16749,17889,18943,19898,20745,21490,21966,22139,22302,22456,22603,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRIGHOUSE 33/11KV,17,23,30,38,48,60,73,87,102,119,137,156,177,199,222,244,263,280,297,312,325,337,344,347,349,352,354,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BRODSWORTH,663,911,1228,1615,2081,2637,3212,3854,4560,5320,6136,7012,7977,8984,10000,11008,11860,12668,13415,14090,14691,15218,15556,15678,15793,15903,16007,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BROOKFIELD STREET,11,16,22,31,41,53,66,79,94,110,128,146,167,188,210,231,249,266,282,296,309,320,328,330,333,335,337,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BURLEY STREET,104,164,247,353,480,627,778,945,1128,1324,1535,1761,2009,2268,2529,2788,3008,3216,3409,3583,3737,3873,3961,3993,4023,4052,4079,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BURMANTOFTS,73,119,185,268,368,483,602,732,875,1028,1193,1369,1563,1765,1969,2172,2343,2506,2656,2792,2913,3019,3087,3113,3136,3159,3180,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BURNLEYVILLE,588,797,1060,1379,1765,2226,2704,3239,3827,4461,5142,5872,6677,7518,8365,9206,9917,10590,11213,11777,12277,12717,12999,13101,13196,13287,13374,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BURTON PIDSEA,162,213,276,351,442,552,667,795,937,1089,1253,1429,1624,1826,2031,2234,2405,2567,2718,2854,2974,3080,3148,3172,3195,3217,3238,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BURTON ROAD,286,390,523,684,879,1112,1353,1622,1917,2236,2578,2945,3350,3773,4199,4621,4979,5317,5631,5914,6166,6387,6528,6580,6628,6674,6717,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BUSLINGTHORPE GREEN,345,513,742,1029,1372,1774,2188,2646,3149,3690,4271,4892,5577,6291,7011,7727,8332,8905,9436,9916,10342,10717,10957,11046,11128,11207,11281,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
BUTTERWICK,96,130,172,222,283,357,433,518,612,713,822,938,1066,1200,1335,1470,1583,1690,1790,1880,1959,2029,2074,2091,2106,2120,2134,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CAISTOR,315,412,530,669,839,1044,1258,1499,1764,2050,2357,2687,3051,3431,3814,4195,4515,4820,5101,5356,5582,5781,5908,5953,5996,6037,6076,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CALDER WHARF,523,737,1017,1363,1777,2269,2777,3342,3962,4631,5348,6117,6964,7848,8739,9624,10372,11082,11738,12331,12858,13322,13618,13727,13828,13925,14016,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CARLTON HILL,166,237,332,449,590,756,928,1119,1328,1553,1795,2054,2340,2637,2938,3236,3488,3727,3948,4148,4326,4482,4582,4619,4653,4685,4716,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CARR LANE,434,591,792,1035,1328,1678,2042,2447,2893,3374,3890,4443,5054,5691,6333,6970,7509,8020,8492,8919,9299,9632,9846,9923,9996,10065,10131,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CHELKER RESERVOIR,36,49,66,87,113,143,174,209,248,289,334,381,434,488,544,598,645,689,729,766,799,827,846,853,859,865,870,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CHEVIN END,642,786,938,1106,1315,1580,1859,2180,2535,2919,3333,3778,4272,4787,5307,5822,6255,6666,7046,7390,7695,7964,8134,8193,8249,8303,8355,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CLARENCE ROAD,66,103,156,222,301,392,487,591,705,828,960,1101,1256,1418,1581,1743,1880,2010,2130,2239,2336,2421,2475,2496,2514,2532,2549,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CLARENDON ROAD,191,298,448,638,864,1128,1399,1698,2026,2379,2757,3161,3607,4071,4540,5005,5400,5773,6118,6431,6708,6952,7109,7167,7221,7272,7321,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CLARENDON STREET,139,223,340,488,665,871,1083,1316,1571,1846,2140,2455,2802,3164,3529,3891,4198,4488,4757,5001,5217,5407,5529,5574,5616,5656,5694,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CLAYWHEELS LANE,848,1163,1566,2057,2649,3355,4087,4903,5800,6766,7804,8917,10145,11425,12716,13998,15081,16108,17058,17917,18680,19351,19780,19936,20082,20221,20354,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CLOUGH LANE,34,45,58,74,94,117,141,169,199,231,266,304,345,388,431,475,511,546,577,606,632,655,669,674,679,684,688,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
COMMONSIDE LANE,454,598,773,981,1233,1539,1856,2213,2606,3030,3486,3975,4515,5078,5646,6210,6686,7137,7555,7932,8267,8562,8750,8818,8881,8942,9000,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CONVAMORE ROAD,172,276,423,610,832,1091,1356,1649,1969,2314,2683,3079,3514,3967,4425,4879,5264,5629,5966,6272,6543,6781,6934,6991,7044,7094,7142,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CONYARD ROAD,448,614,828,1088,1402,1776,2163,2596,3071,3583,4133,4722,5372,6050,6734,7413,7987,8531,9034,9489,9893,10248,10476,10558,10636,10709,10779,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CORNWALL STREET,232,319,430,564,727,921,1121,1345,1592,1857,2142,2447,2784,3136,3490,3842,4139,4421,4682,4918,5127,5311,5429,5472,5512,5550,5586,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CORRINGHAM ROAD,561,771,1040,1369,1765,2237,2725,3270,3869,4515,5208,5951,6771,7625,8488,9344,10067,10753,11387,11960,12470,12918,13204,13309,13406,13499,13588,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
COSTHORPE,432,543,669,813,990,1209,1439,1700,1988,2300,2635,2995,3394,3809,4229,4645,4995,5327,5635,5913,6160,6377,6515,6564,6610,6654,6696,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
COUNTY ROAD NORTH,814,1108,1481,1933,2479,3132,3808,4563,5394,6290,7251,8282,9420,10607,11803,12991,13995,14946,15826,16622,17329,17951,18348,18492,18628,18756,18879,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CRACOE,188,271,383,522,689,885,1087,1312,1558,1824,2108,2414,2750,3100,3454,3805,4102,4383,4644,4879,5088,5272,5390,5433,5474,5512,5549,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CROOKESMOOR ROAD,768,1034,1367,1768,2253,2836,3440,4116,4860,5662,6524,7448,8467,9531,10603,11668,12567,13419,14208,14921,15555,16111,16467,16596,16717,16832,16942,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CROSSHILLS,678,933,1259,1657,2136,2707,3299,3959,4685,5466,6306,7205,8198,9233,10277,11313,12189,13020,13787,14482,15099,15641,15988,16115,16233,16345,16452,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CROWLE,235,319,425,555,711,898,1091,1308,1545,1802,2077,2372,2698,3038,3380,3721,4008,4280,4532,4760,4963,5140,5254,5296,5334,5371,5406,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
CROWN STREET,53,77,110,150,198,255,313,378,449,526,608,696,793,894,996,1097,1183,1264,1340,1407,1468,1521,1555,1567,1579,1590,1601,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DALTON,746,1042,1428,1900,2469,3144,3842,4619,5473,6393,7380,8438,9605,10822,12049,13267,14297,15274,16177,16994,17720,18357,18766,18915,19054,19186,19313,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DARNALL,555,776,1064,1417,1842,2346,2867,3448,4086,4772,5510,6300,7171,8080,8997,9906,10676,11405,12079,12689,13231,13707,14012,14124,14228,14326,14421,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DEARNE ROAD,204,278,372,487,625,790,961,1152,1362,1588,1831,2092,2379,2679,2981,3282,3535,3776,3998,4199,4378,4535,4635,4672,4706,4738,4769,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DEIGHTON,452,623,843,1112,1436,1821,2220,2665,3155,3682,4248,4854,5523,6221,6925,7624,8214,8774,9292,9760,10176,10542,10776,10861,10941,11016,11089,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DENBY DALE ROAD,155,208,273,351,446,560,679,811,957,1115,1284,1465,1665,1874,2085,2294,2470,2638,2793,2933,3057,3166,3236,3261,3285,3308,3329,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DENBY GRANGE,182,239,308,390,489,610,736,877,1032,1199,1380,1573,1786,2009,2233,2456,2644,2822,2987,3137,3269,3385,3460,3487,3512,3536,3558,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DENHOLME,211,274,348,435,541,671,806,958,1125,1306,1501,1710,1941,2181,2424,2665,2868,3061,3239,3401,3544,3670,3750,3779,3806,3831,3856,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DINNINGTON,722,947,1220,1545,1939,2417,2914,3473,4088,4752,5466,6232,7077,7960,8849,9732,10477,11184,11837,12429,12954,13415,13710,13816,13915,14010,14100,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DOUGHTY ROAD,480,698,991,1355,1792,2306,2836,3424,4070,4764,5509,6308,7187,8104,9030,9948,10725,11462,12143,12759,13307,13788,14096,14209,14315,14416,14511,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DOWKER STREET,442,604,812,1065,1369,1733,2110,2530,2992,3490,4025,4599,5231,5891,6557,7217,7775,8305,8794,9237,9630,9976,10197,10277,10352,10424,10492,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DRAX PRIMARY,173,232,306,394,501,630,764,913,1078,1255,1445,1650,1875,2111,2348,2584,2782,2971,3145,3303,3443,3566,3645,3674,3700,3726,3750,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DRIFFIELD,824,1093,1426,1824,2306,2887,3491,4168,4914,5719,6583,7509,8533,9600,10677,11746,12648,13503,14294,15010,15645,16204,16561,16690,16810,16925,17035,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DRONFIELD,747,965,1225,1530,1902,2356,2829,3362,3950,4585,5267,5999,6808,7653,8504,9349,10062,10737,11362,11928,12430,12871,13153,13253,13348,13438,13525,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DUDLEY HILL,238,348,497,683,906,1167,1437,1736,2064,2417,2795,3201,3648,4113,4584,5050,5445,5819,6165,6479,6757,7001,7158,7216,7269,7320,7369,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DUNKESWICK,308,377,450,530,629,755,888,1040,1209,1393,1590,1802,2037,2283,2530,2776,2982,3178,3359,3523,3668,3796,3877,3905,3932,3957,3982,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
DURKAR LOW LANE,1014,1329,1710,2164,2714,3382,4076,4856,5716,6644,7641,8711,9893,11126,12369,13603,14644,15631,16544,17370,18104,18748,19160,19308,19447,19579,19706,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EASINGTON,36,49,66,86,111,140,171,205,242,282,325,372,423,476,530,583,628,671,710,746,778,806,824,830,836,842,848,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EASTFIELD ROAD,282,368,473,597,747,930,1120,1334,1570,1824,2097,2390,2714,3052,3393,3731,4017,4287,4538,4764,4965,5142,5255,5295,5333,5369,5404,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ECCLESFIELD,552,746,992,1290,1649,2079,2525,3024,3573,4164,4800,5481,6232,7016,7807,8592,9254,9883,10464,10990,11457,11867,12130,12225,12314,12399,12480,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EDLINGTON,595,809,1081,1411,1809,2285,2779,3330,3936,4589,5291,6043,6873,7739,8612,9479,10211,10905,11547,12128,12644,13097,13387,13492,13591,13684,13774,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EGGBOROUGH,114,161,222,298,388,496,607,731,867,1013,1170,1338,1524,1717,1912,2106,2270,2425,2568,2698,2814,2915,2980,3004,3026,3047,3067,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELGAR ROAD,876,1139,1454,1827,2280,2831,3405,4051,4763,5532,6358,7244,8224,9246,10277,11300,12162,12981,13737,14422,15030,15564,15906,16028,16143,16252,16357,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELLAND 33/11KV,464,608,783,990,1241,1546,1863,2220,2613,3037,3492,3981,4521,5084,5652,6216,6692,7143,7560,7938,8273,8567,8756,8823,8887,8947,9005,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELLIFOOT LANE,1,2,2,3,4,5,5,7,8,9,10,12,13,15,17,18,20,21,22,23,24,25,26,26,26,26,27,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELLIN STREET 1/3,259,359,487,644,832,1057,1290,1549,1834,2140,2470,2823,3212,3619,4028,4435,4779,5105,5406,5679,5921,6134,6270,6319,6366,6410,6452,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELLIN STREET 2,170,216,270,332,408,502,600,711,833,965,1107,1260,1428,1604,1782,1958,2106,2247,2377,2495,2600,2692,2750,2771,2791,2809,2827,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELMHIRST LANE 1,151,206,274,358,458,578,703,842,995,1160,1337,1527,1737,1956,2176,2395,2580,2756,2918,3065,3195,3309,3383,3409,3434,3458,3481,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELMHIRST LANE 2,357,463,591,741,925,1148,1380,1641,1930,2241,2575,2934,3331,3745,4162,4576,4926,5257,5563,5840,6087,6303,6441,6490,6537,6581,6624,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ELSECAR,452,630,862,1147,1489,1896,2316,2784,3299,3853,4448,5085,5788,6521,7261,7995,8616,9204,9748,10240,10677,11062,11308,11397,11481,11561,11637,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
ENDIKE LANE,553,735,960,1230,1556,1949,2358,2816,3320,3864,4448,5075,5767,6489,7217,7939,8549,9127,9662,10146,10576,10953,11195,11282,11364,11441,11516,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
EPWORTH,407,513,632,770,938,1147,1365,1613,1887,2183,2502,2844,3222,3617,4016,4411,4744,5060,5352,5616,5851,6057,6188,6235,6278,6320,6360,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FARNLEY CRESCENT,463,655,908,1220,1595,2039,2498,3007,3567,4170,4817,5510,6274,7071,7875,8673,9348,9988,10580,11115,11590,12008,12276,12374,12465,12552,12635,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FENTON LANE,196,262,344,444,564,708,858,1026,1210,1409,1623,1852,2106,2370,2636,2900,3124,3335,3531,3708,3865,4004,4092,4124,4154,4182,4210,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FERRYBRIDGE A 11KV,906,1234,1651,2157,2768,3498,4254,5099,6029,7030,8105,9258,10530,11856,13194,14523,15644,16708,17692,18582,19373,20068,20512,20673,20825,20968,21106,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FIR TREE LANE,1301,1592,1899,2236,2655,3189,3751,4395,5110,5884,6718,7614,8609,9646,10692,11730,12602,13429,14195,14887,15502,16042,16386,16505,16617,16725,16830,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FIRST AVENUE,426,573,757,980,1249,1571,1906,2281,2693,3137,3614,4126,4691,5280,5874,6464,6962,7434,7871,8266,8617,8925,9122,9194,9261,9324,9385,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FIRTH BROWN,175,233,304,389,492,617,746,891,1051,1223,1407,1606,1825,2053,2283,2512,2705,2888,3057,3210,3346,3466,3542,3570,3595,3620,3644,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FISH DAM LANE,130,175,233,303,387,488,593,710,839,977,1126,1286,1463,1647,1832,2016,2172,2320,2456,2579,2689,2785,2847,2869,2890,2910,2929,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FLIXBOROUGH,248,349,481,643,838,1070,1309,1575,1868,2182,2520,2882,3282,3698,4118,4535,4887,5221,5530,5810,6058,6276,6416,6467,6515,6560,6604,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FOLLY HALL,269,388,547,743,979,1257,1544,1862,2212,2588,2991,3424,3901,4398,4899,5397,5818,6217,6586,6920,7216,7477,7644,7705,7763,7817,7869,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FOUR LANE ENDS,280,394,543,726,946,1207,1476,1776,2106,2461,2842,3250,3700,4169,4643,5113,5510,5887,6235,6550,6830,7076,7234,7291,7345,7396,7445,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FOXHILLS,49,70,96,128,167,214,261,315,373,436,503,576,655,739,822,906,976,1043,1105,1160,1210,1254,1282,1292,1301,1310,1319,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
FULLERTON ROAD,284,372,480,608,762,950,1146,1365,1607,1868,2149,2450,2782,3129,3479,3826,4119,4396,4653,4886,5092,5273,5389,5431,5470,5507,5543,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of electric cars and vans (hybrid and full electric)
